scrape_id,title,subtitle,author,format_raw,isbn,publisher,publication_date_raw,cover_url,cover_alt_raw,external_book_url,release_page,release_page_url,source,scraped_at
1057,Connectable,: How Leaders Can Move Teams From Isolated to All In,Ryan Jenkins and Steven Van Cohen,"Hardcover, 336 pages",9781264277506,McGraw Hill,"March 10, 2022",https://www.leadershipnow.com/leadershop/images/9781264277506.jpg,9781264277506,https://amzn.to/363vZeB,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1058,CEO Excellence,: The Six Mindsets That Distinguish the Best Leaders from the Rest,"Carolyn Dewar, Scott Keller and Vikram Malhotra","Hardcover, 384 pages",9781982179670,Scribner,"March 15, 2022",https://www.leadershipnow.com/leadershop/images/9781982179670.jpg,9781982179670,https://amzn.to/3srJspD,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1059,Work without Jobs,: How to Reboot Your Organizations Work Operating System,Ravin Jesuthasanand John W. Boudreau,"Hardcover, 232 pages",9780262046411,The MIT Press,"March 15, 2022",https://www.leadershipnow.com/leadershop/images/9780262046411.jpg,9780262046411,https://amzn.to/3KVcq7S,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1060,The Synergy Solution,: How Companies Win the Mergers and Acquisitions Game,Mark Sirower and Jeff Weirens,"Hardcover, 416 pages",9781647820428,Harvard Business Review Press,"March 15, 2022",https://www.leadershipnow.com/leadershop/images/9781647820428.jpg,9781647820428,https://amzn.to/3KPR63H,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1061,Take Charge of You,: How Self Coaching Can Transform Your Life and Career,David Novak and Jason Goldsmith,"Hardcover, 175 pages",9781646870615,Ideapress Publishing,"March 22, 2022",https://www.leadershipnow.com/leadershop/images/9781646870615.jpg,9781646870615,https://amzn.to/33RLw00,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1062,"See, Solve, Scale",: How Anyone Can Turn an Unsolved Problem into a Breakthrough Success,Danny Warshay,"Hardcover, 320 pages",9781250272317,St. Martin's Press,"March 22, 2022",https://www.leadershipnow.com/leadershop/images/9781250272317.jpg,9781250272317,https://amzn.to/3dKj4yJ,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1063,Imaginable,: How to See the Future Coming and Feel Ready for Anything-Even Things that Seem Impossible Today,Jane McGonigal,"Hardcover, 432 pages",9781954118096,Spiegel & Grau,"March 22, 2022",https://www.leadershipnow.com/leadershop/images/9781954118096.jpg,9781954118096,https://amzn.to/3K3vj7z,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1064,"Move to the Edge, Declare it Center",: Practices and Processes for Creatively Solving Complex Problems,Everett Harper,"Hardcover, 256 pages",9781119849889,Wiley,"March 22, 2022",https://www.leadershipnow.com/leadershop/images/9781119849889.jpg,9781119849889,https://amzn.to/3K2H9iqc,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1065,Trustworthy AI,: A Business Guide for Navigating Trust and Ethics in AI,Beena Ammanath,"Hardcover, 224 pages",9781119867920,Wiley,"March 22, 2022",https://www.leadershipnow.com/leadershop/images/9781119867920.jpg,9781119867920,https://amzn.to/36Ljnc7,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1066,Difficult Decisions,": How Leaders Make the Right Call with Insight, Integrity, and Empathy",Eric Pliner,"Hardcover, 208 pages",9781119817048,Wiley,"March 29, 2022",https://www.leadershipnow.com/leadershop/images/9781119817048.jpg,9781119817048,https://amzn.to/3G3qjgQ,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1067,"Right Leader, Right Time",: Discover Your Leadership Style for a Winning Career and Company,Robert Jordan and Olivia Wagner,"Hardcover, 240 pages",9781722510565,G&D Media,"March 29, 2022",https://www.leadershipnow.com/leadershop/images/9781722510565.jpg,9781722510565,https://amzn.to/3IfckXd,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1068,The Power of Regret,: How Looking Backward Moves Us Forward,Daniel H. Pink,"Hardcover, 256 pages",9780735210653,Riverhead Books,"February 1, 2022",https://www.leadershipnow.com/leadershop/images/9780735210653.jpg,9780735210653,https://amzn.to/31wOC84,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1069,The Voltage Effect,: How to Make Good Ideas Great and Great Ideas Scale,John A. List,"Hardcover, 288 pages",9780593239483,Currency,"February 1, 2022",https://www.leadershipnow.com/leadershop/images/9780593239483.jpg,9780593239483,https://amzn.to/3rTxGCn,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1070,Simple Truths of Leadership,: 52 Ways to Be a Servant Leader and Build Trust,Ken Blanchard and Randy Conley,"Hardcover, 192 pages",9781523000623,Berrett-Koehler Publishers,"February 1, 2022",https://www.leadershipnow.com/leadershop/images/9781523000623.jpg,9781523000623,https://amzn.to/3u01XlB,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1071,Influence Is Your Superpower,": The Science of Winning Hearts, Sparking Change, and Making Good Things Happen",Zoe Chance,"Hardcover, 304 pages",9781984854339,Random House,"February 1, 2022",https://www.leadershipnow.com/leadershop/images/9781984854339.jpg,9781984854339,https://amzn.to/3o0JmSN,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1072,Perpetual Transformation,": Practical Tools, Inspiration and Best Practice to Constantly Transform Your World",PMI Project Management Institute,"Paperback, 212 pages",9781628257564,Project Management Institute,"February 1, 2022",https://www.leadershipnow.com/leadershop/images/9781628257564.jpg,9781628257564,https://amzn.to/3uV8QVL,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1073,The Transformation Factor,": Leading Your Company for Good, for God, and for Growth",J. Frank Harrison III,"Hardcover, 184 pages",9781626348448,Greenleaf Book Group,"February 2, 2022",https://www.leadershipnow.com/leadershop/images/9781626348448.jpg,9781626348448,https://amzn.to/3r45T2W,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1074,You Can Be Yourself Here,: Your Pocket Guide to Creating Inclusive Workplaces by Using the Psychology of Belonging,DDS Dobson-Smith,"Paperback, 180 pages",9781544526546,Lioncrest Publishing,"February 2, 2022",https://www.leadershipnow.com/leadershop/images/9781544526546.jpg,9781544526546,https://amzn.to/3vJaF8C,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1075,The Nineties,: A Book,Chuck Klosterman,"Hardcover, 384 pages",9780735217959,Penguin Press,"February 8, 2022",https://www.leadershipnow.com/leadershop/images/9780735217959.jpg,9780735217959,https://amzn.to/3ApGlje,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1076,Design Leadership Ignited,: Elevating Design at Scale,"Eric Quint, Gerda Gemser and Giulia Calabretta","Hardcover, 240 pages",9781503613966,Stanford Business Books,"February 8, 2022",https://www.leadershipnow.com/leadershop/images/9781503613966.jpg,9781503613966,https://amzn.to/3tZk9vP,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1077,Lying Numbers,: How Maths and Statistics Are Twisted and Abused,Hugh Barker,"Paperback, 256 pages",9781472143617,Robinson,"February 8, 2022",https://www.leadershipnow.com/leadershop/images/9781472143617.jpg,9781472143617,https://amzn.to/3bGoUQ4,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1078,Deep Purpose,: The Heart and Soul of High-Performance Companies,Ranjay Gulati,"Hardcover, 304 pages",9780063088917,Harper Business,"February 8, 2022",https://www.leadershipnow.com/leadershop/images/9780063088917.jpg,9780063088917,https://amzn.to/3KRbLo2,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1079,Bridge the Gap,: Breakthrough Communication Tools to Transform Work Relationships From Challenging to Collaborative,Jennifer Edwards and Katie McCleary,"Hardcover, 256 pages",9781264269112,McGraw Hill,"February 8, 2022",https://www.leadershipnow.com/leadershop/images/9781264269112.jpg,9781264269112,https://amzn.to/30TsdC4,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1080,Startup Program Design,: A Practical Guide for Creating Corporate Accelerators and Incubators,Paolo Lombardi and Adam Berk,"Hardcover, 448 pages",9781260463255,McGraw-Hill Education,"February 8, 2022",https://www.leadershipnow.com/leadershop/images/9781260463255.jpg,9781260463255,https://amzn.to/3yQ6LZW,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1081,The President's Man,: The Memoirs of Nixon's Trusted Aide,Dwight Chapin,"Hardcover, 480 pages",9780063074774,William Morrow,"February 15, 2022",https://www.leadershipnow.com/leadershop/images/9780063074774.jpg,9780063074774,https://amzn.to/3AXmton,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1082,Watergate,: A New History,Garrett M. Graff,"Hardcover, 832 pages",9781982139162,Avid Reader Press,"February 15, 2022",https://www.leadershipnow.com/leadershop/images/9781982139162.jpg,9781982139162,https://amzn.to/3t4RmVw,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1083,InCredible Communication,: Uncover the Invaluable Art of Selling Yourself,Steven Lewis and Rebecca Weintraub,"Hardcover, 240 pages",9781472991720,Bloomsbury Business,"February 15, 2022",https://www.leadershipnow.com/leadershop/images/9781472991720.jpg,9781472991720,https://amzn.to/3tpmOwD,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1084,Pitch Like Hollywood,: What You Can Learn from the High-Stakes Film Industry,Peter Desberg and Jeffrey Davis,"Hardcover, 352 pages",9781264268566,McGraw Hill,"February 15, 2022",https://www.leadershipnow.com/leadershop/images/9781264268566.jpg,9781264268566,https://amzn.to/3ylF500,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1085,From Strength to Strength,": Finding Success, Happiness, and Deep Purpose in the Second Half of Life",Arthur C. Brooks,"Hardcover, 272 pages",9780593191484,Portfolio,"February 15, 2022",https://www.leadershipnow.com/leadershop/images/9780593191484.jpg,9780593191484,https://amzn.to/3IGJRcq,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1086,The Digital Multinational,: Navigating the New Normal in Global Business,Satish Nambisan and Yadong Luo,"Hardcover, 264 pages",9780262046329,The MIT Press,"February 15, 2022",https://www.leadershipnow.com/leadershop/images/9780262046329.jpg,9780262046329,https://amzn.to/3G4Cslv,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1087,Competing in the New World of Work,: How Radical Adaptability Separates the Best from the Rest,"Keith Ferrazzi, Kian Gohar and Noel Weyrich","Hardcover, 256 pages",9781647821951,Harvard Business Review Press,"February 15, 2022",https://www.leadershipnow.com/leadershop/images/9781647821951.jpg,9781647821951,https://amzn.to/3EUOa2m,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1088,The Public Relations Handbook,,Edited by Robert L. Dilenschneider,"Hardcover, 288 pages",9781637740613,Matt Holt,"February 15, 2022",https://www.leadershipnow.com/leadershop/images/9781637740613.jpg,9781637740613,https://amzn.to/3nY70zq,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1089,Coach K,: The Rise and Reign of Mike Krzyzewski,Ian O'Connor,"Hardcover, 384 pages",9780358345404,Mariner Boks,"February 22, 2022",https://www.leadershipnow.com/leadershop/images/9780358345404.jpg,9780358345404,https://amzn.to/3ktL2SJ,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1090,Change Proof,: Leveraging the Power of Uncertainty to Build Long-term Resilience,Adam Markel,"Hardcover, 272 pages",9781264258987,McGraw-Hill Education,"February 22, 2022",https://www.leadershipnow.com/leadershop/images/9781264258987.jpg,9781264258987,https://amzn.to/3scXbxA,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1091,Building Corporate Soul,: Powering Culture & Success with the Soul System,Ralf Specht,"Hardcover, 288 pages",9781639080021,Fast Company Press,"February 22, 2022",https://www.leadershipnow.com/leadershop/images/9781639080021.jpg,9781639080021,https://amzn.to/3HBn29b,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1092,The Seismic Shift In Leadership,: How To Thrive In A New Era Of Connection,Michelle K. Johnston PhD,"Hardcover, 216 pages",9781642251425,Advantage Media Group,"February 22, 2022",https://www.leadershipnow.com/leadershop/images/9781642251425.jpg,9781642251425,https://amzn.to/3rRQJwU,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1093,The Founders,: The Story of Paypal and the Entrepreneurs Who Shaped Silicon Valley,Jimmy Soni,"Hardcover, 496 pages",9781501197260,Simon & Schuster,"February 22, 2022",https://www.leadershipnow.com/leadershop/images/9781501197260.jpg,9781501197260,https://amzn.to/3rzIJ56,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1094,Good Money Revolution,: How to Make More Money to Do More Good,Derrick Kinney,"Hardcover, 264 pages",9781510772915,Skyhorse,"February 22, 2022",https://www.leadershipnow.com/leadershop/images/9781510772915.jpg,9781510772915,https://amzn.to/3rS5yzI,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1095,Shackleton,,Ranulph Fiennes,"Hardcover, 452 pages",9781643138794,Pegasus Books,"January 4, 2022",https://www.leadershipnow.com/leadershop/images/9781643138794.jpg,9781643138794,https://amzn.to/3si9XMA,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1096,Campaign of the Century,": Kennedy, Nixon, and the Election of 1960",Irwin F. Gellman,"Hardcover, 504 pages",9780300218268,Yale University Press,"January 4, 2022",https://www.leadershipnow.com/leadershop/images/9780300218268.jpg,9780300218268,https://amzn.to/3tMdpj1,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1097,Win from Within,: Build Organizational Culture for Competitive Advantage,James Heskett,"Hardcover, 256 pages",9780231203005,Columbia Business School Publishing,"January 4, 2022",https://www.leadershipnow.com/leadershop/images/9780231203005.jpg,9780231203005,https://amzn.to/37x73tj,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
1098,Founded,: The No B.S. Guide for Student Entrepreneurs,Melissa Kaufman and Mike Raab,"Paperback, 224 pages",9781639090075,An Inc. Original,"January 4, 2022",https://www.leadershipnow.com/leadershop/images/9781639090075.jpg,9781639090075,https://amzn.to/3qAJXex,2022 Releases,https://www.leadershipnow.com/leadershop/new2022.html,LeadershipNow / LeaderShop,2026-09-22T15:33:26.652006+00:00
